UserId,UserAvgRating,UserVisitCount,UserUniqueAttractions,UserPreferredMode,UserPreferredType
2158,3.0,1,1,Family,Beach
2159,4.0,1,1,Couples,Water Park
2163,4.333333333333333,3,3,Friends,Landmark
2171,5.0,1,1,Couples,Beach
2179,5.0,1,1,Couples,Beach
2184,5.0,1,1,Couples,Wildlife
2197,4.5,2,2,Couples,Temple
2198,2.0,2,1,Couples,Wildlife
2199,5.0,1,1,Couples,Beach
2206,4.0,1,1,Friends,Wildlife
2210,5.0,1,1,Friends,Landmark
2212,5.0,1,1,Solo,Beach
2218,3.5,2,2,Couples,Temple
2221,2.6,5,1,Couples,Volcano
2223,4.0,1,1,Friends,Beach
2227,4.0,1,1,Couples,Landmark
2228,4.666666666666667,3,3,Friends,Beach
2236,5.0,2,1,Friends,Temple
2237,4.0,1,1,Family,Wildlife
2240,5.0,2,2,Couples,Beach
2243,5.0,1,1,Friends,Beach
2250,4.0,1,1,Couples,Beach
2251,5.0,1,1,Couples,Wildlife
2252,5.0,1,1,Family,Water Park
2253,4.0,1,1,Family,Temple
2256,5.0,3,3,Family,Beach
2259,4.333333333333333,3,3,Friends,Beach
2263,4.0,2,2,Couples,Landmark
2264,5.0,1,1,Couples,Wildlife
2267,5.0,2,2,Couples,Temple
2268,5.0,1,1,Family,Beach
2273,4.0,1,1,Friends,Beach
2277,4.0,3,3,Family,Water Park
2279,3.0,1,1,Friends,Waterfall
2281,4.5,2,2,Friends,Temple
2283,5.0,1,1,Friends,Landmark
2289,4.0,1,1,Solo,Beach
2294,4.0,1,1,Friends,Beach
2298,5.0,2,2,Solo,Temple
2303,3.5,2,2,Family,Beach
2304,4.0,3,3,Couples,Beach
2307,4.0,2,2,Couples,Beach
2308,5.0,1,1,Couples,Landmark
2309,5.0,1,1,Family,Beach
2317,5.0,2,2,Couples,Beach
2318,5.0,2,1,Couples,Wildlife
2322,4.0,2,1,Friends,Wildlife
2324,4.4,5,4,Couples,Beach
2326,5.0,1,1,Couples,Temple
2331,4.0,1,1,Family,Beach
2336,4.0,2,2,Family,Beach
2338,5.0,1,1,Couples,Temple
2339,4.0,1,1,Family,Water Park
2347,5.0,1,1,Friends,Water Park
2356,3.5,2,2,Family,Temple
2357,4.0,1,1,Family,Water Park
2358,5.0,1,1,Family,Temple
2373,5.0,1,1,Friends,Water Park
2374,5.0,1,1,Friends,Landmark
2377,4.0,1,1,Friends,Beach
2379,5.0,2,1,Couples,Water Park
2382,4.0,1,1,Solo,Temple
2384,5.0,2,1,Couples,Wildlife
2387,5.0,1,1,Couples,Beach
2389,5.0,2,2,Family,Landmark
2390,5.0,1,1,Family,Wildlife
2393,5.0,1,1,Family,Water Park
2395,5.0,1,1,Couples,Beach
2401,5.0,1,1,Solo,Wildlife
2405,5.0,1,1,Couples,Landmark
2406,4.0,1,1,Couples,Landmark
2414,3.0,1,1,Couples,Waterfall
2418,3.0,1,1,Couples,Beach
2422,4.333333333333333,3,3,Family,Landmark
2424,3.0,1,1,Friends,Wildlife
2425,5.0,1,1,Family,Beach
2435,5.0,1,1,Solo,Temple
2436,5.0,1,1,Family,Temple
2438,3.4285714285714284,7,6,Couples,Beach
2448,4.666666666666667,3,2,Family,Wildlife
2449,4.5,2,2,Couples,Landmark
2463,5.0,1,1,Solo,Beach
2476,4.0,1,1,Couples,Waterfall
2478,5.0,1,1,Solo,Waterfall
2480,3.0,2,2,Family,Temple
2481,3.0,1,1,Friends,Beach
2482,4.0,1,1,Couples,Wildlife
2485,5.0,1,1,Couples,Temple
2487,4.0,2,2,Family,Beach
2489,5.0,1,1,Friends,Temple
2491,4.0,1,1,Friends,Water Park
2493,4.0,1,1,Couples,Temple
2494,3.6666666666666665,9,4,Couples,Wildlife
2498,5.0,1,1,Couples,Wildlife
2500,4.333333333333333,3,3,Couples,Landmark
2503,4.5,2,1,Couples,Wildlife
2507,5.0,1,1,Couples,Beach
2510,5.0,3,2,Couples,Palace
2511,3.5,4,3,Couples,Beach
2512,4.0,1,1,Friends,Wildlife
2517,3.0,2,2,Family,Palace
2518,5.0,1,1,Family,Temple
2519,4.0,2,2,Couples,Waterfall
2526,4.0,5,3,Couples,Wildlife
2532,4.0,1,1,Couples,Landmark
2535,4.0,1,1,Solo,Wildlife
2538,1.0,1,1,Solo,Landmark
2542,4.5,2,2,Couples,Beach
2543,4.0,1,1,Couples,Beach
2547,4.0,2,2,Family,Landmark
2552,1.0,1,1,Family,Wildlife
2553,5.0,1,1,Couples,Temple
2565,5.0,1,1,Couples,Temple
2569,4.0,1,1,Couples,Wildlife
2570,1.0,1,1,Couples,Wildlife
2573,2.0,1,1,Family,Beach
2579,4.5,2,2,Couples,Landmark
2580,4.0,1,1,Couples,Beach
2584,4.0,1,1,Couples,Temple
2585,5.0,1,1,Family,Landmark
2586,5.0,1,1,Friends,National Park
2589,5.0,1,1,Couples,Water Park
2595,5.0,3,2,Family,Wildlife
2598,3.5,2,2,Couples,Beach
2603,5.0,1,1,Family,Landmark
2604,4.0,1,1,Friends,Wildlife
2607,4.0,1,1,Friends,Beach
2609,5.0,1,1,Solo,Wildlife
2613,5.0,1,1,Couples,Wildlife
2615,5.0,1,1,Couples,Water Park
2616,5.0,1,1,Couples,Wildlife
2618,4.0,1,1,Couples,Water Park
2621,5.0,1,1,Friends,Landmark
2623,3.0,1,1,Friends,Wildlife
2624,5.0,1,1,Friends,Temple
2626,4.0,1,1,Couples,Wildlife
2634,4.25,4,3,Friends,Wildlife
2636,5.0,1,1,Couples,Beach
2637,2.0,1,1,Couples,Beach
2639,5.0,1,1,Couples,Temple
2642,4.0,2,2,Couples,Palace
2644,5.0,1,1,Friends,Beach
2646,5.0,2,2,Solo,Landmark
2648,5.0,1,1,Friends,Village
2650,5.0,1,1,Couples,Landmark
2658,5.0,1,1,Couples,Wildlife
2666,4.0,4,3,Friends,Temple
2667,4.0,1,1,Solo,Landmark
2674,4.0,2,2,Couples,Waterfall
2675,5.0,1,1,Friends,Water Park
2677,4.0,3,2,Couples,Waterfall
2678,4.0,2,1,Couples,Wildlife
2685,3.0,1,1,Friends,Beach
2688,4.666666666666667,3,2,Solo,Landmark
2689,5.0,1,1,Friends,Temple
2691,5.0,1,1,Couples,Wildlife
2692,4.0,1,1,Couples,Beach
2694,4.0,1,1,Family,Beach
2698,4.0,3,2,Friends,Wildlife
2699,4.0,3,3,Family,Temple
2700,4.333333333333333,3,2,Family,Wildlife
2705,5.0,2,2,Friends,Beach
2707,4.0,1,1,Solo,Beach
2713,5.0,1,1,Couples,Wildlife
2718,5.0,1,1,Couples,Beach
2721,5.0,1,1,Couples,Wildlife
2722,5.0,1,1,Solo,Wildlife
2723,5.0,1,1,Friends,Water Park
2725,5.0,1,1,Couples,Temple
2726,5.0,1,1,Friends,Beach
2733,4.0,1,1,Couples,Water Park
2734,5.0,1,1,Couples,Wildlife
2741,4.0,2,1,Couples,Wildlife
2745,4.333333333333333,3,3,Family,Temple
2749,3.3333333333333335,3,3,Couples,Beach
2751,5.0,1,1,Friends,Beach
2753,5.0,1,1,Family,Water Park
2756,3.0,1,1,Couples,Wildlife
2761,4.0,1,1,Solo,Wildlife
2764,2.0,3,1,Couples,Palace
2776,5.0,2,1,Couples,Water Park
2779,5.0,1,1,Solo,Beach
2784,4.5,2,2,Couples,Beach
2787,5.0,1,1,Couples,Beach
2790,4.0,1,1,Solo,Beach
2794,5.0,1,1,Couples,Temple
2797,4.0,1,1,Couples,Beach
2800,5.0,1,1,Couples,Water Park
2808,4.666666666666667,3,3,Family,Landmark
2815,4.0,2,2,Couples,Waterfall
2817,5.0,1,1,Couples,Water Park
2823,3.5,2,2,Couples,Landmark
2829,4.0,1,1,Family,Wildlife
2831,5.0,1,1,Couples,Beach
2833,5.0,1,1,Couples,Beach
2834,5.0,2,2,Couples,Water Park
2846,4.0,2,2,Friends,Beach
2854,4.333333333333333,3,3,Family,Temple
2856,5.0,2,2,Couples,Waterfall
2858,4.0,1,1,Couples,Temple
2859,3.0,2,2,Couples,Temple
2868,4.125,8,5,Couples,Temple
2870,4.0,2,1,Couples,Wildlife
2872,4.4,5,4,Couples,Temple
2876,4.0,2,1,Family,Wildlife
2878,5.0,1,1,Family,Landmark
2881,2.5,2,2,Family,Beach
2893,5.0,2,1,Couples,Wildlife
2896,4.0,2,2,Couples,Beach
2897,4.0,2,2,Family,Beach
2903,5.0,1,1,Family,Temple
2907,3.5,2,2,Family,Beach
2909,3.0,2,2,Couples,Beach
2923,4.0,1,1,Family,Water Park
2928,3.6666666666666665,3,3,Couples,Landmark
2929,5.0,1,1,Family,Wildlife
2930,4.0,1,1,Friends,Beach
2931,5.0,1,1,Couples,Wildlife
2933,4.0,1,1,Family,Temple
2937,3.0,2,2,Couples,Landmark
2938,5.0,1,1,Family,National Park
2939,4.0,1,1,Couples,Beach
2940,3.0,1,1,Friends,Wildlife
2949,3.25,4,2,Friends,Landmark
2957,5.0,2,2,Family,Beach
2958,5.0,1,1,Couples,Beach
2960,4.25,4,3,Family,Beach
2962,5.0,1,1,Family,Temple
2964,5.0,1,1,Family,Water Park
2966,5.0,1,1,Couples,Wildlife
2967,4.0,1,1,Friends,Wildlife
2970,5.0,3,2,Couples,Water Park
2973,3.6,5,1,Couples,Street/Area
2975,4.0,1,1,Couples,Wildlife
2976,5.0,2,1,Family,Beach
2979,5.0,1,1,Family,Wildlife
2984,5.0,3,2,Couples,Wildlife
2985,5.0,1,1,Friends,Beach
2988,4.0,1,1,Couples,Temple
2990,5.0,1,1,Couples,Wildlife
2993,4.0,1,1,Family,Beach
2996,5.0,2,1,Solo,Wildlife
2997,5.0,1,1,Friends,Temple
2998,4.75,4,3,Couples,Wildlife
2999,4.0,2,2,Couples,Waterfall
3000,5.0,1,1,Couples,Wildlife
3003,3.0,1,1,Solo,Beach
3004,3.0,1,1,Couples,Water Park
3010,4.5,2,2,Friends,Landmark
3011,4.5,2,2,Couples,Beach
3012,5.0,1,1,Friends,Water Park
3018,5.0,1,1,Family,Water Park
3020,4.0,1,1,Couples,Landmark
3025,5.0,1,1,Friends,Wildlife
3027,1.0,1,1,Couples,Landmark
3033,5.0,1,1,Friends,Temple
3034,5.0,1,1,Couples,Water Park
3035,3.2,5,5,Couples,Beach
3038,4.0,1,1,Friends,Wildlife
3040,1.0,1,1,Family,Temple
3042,4.0,1,1,Couples,Wildlife
3043,4.0,1,1,Family,Water Park
3048,1.0,1,1,Family,Beach
3049,3.5,2,2,Friends,Landmark
3056,4.0,1,1,Couples,Wildlife
3061,5.0,1,1,Couples,Landmark
3062,3.5,2,2,Couples,Beach
3064,3.0,1,1,Family,Landmark
3067,5.0,1,1,Couples,Wildlife
3070,4.0,1,1,Family,Temple
3071,4.0,1,1,Family,Waterfall
3074,5.0,1,1,Family,Beach
3077,5.0,1,1,Family,Water Park
3080,4.0,2,2,Friends,Water Park
3082,5.0,1,1,Family,Water Park
3088,4.5,2,2,Family,Waterfall
3089,5.0,1,1,Family,Water Park
3093,4.0,1,1,Solo,Wildlife
3100,4.0,1,1,Friends,Waterfall
3101,3.0,1,1,Family,Water Park
3106,5.0,1,1,Friends,Water Park
3107,5.0,1,1,Family,Beach
3108,4.333333333333333,3,3,Couples,National Park
3111,4.666666666666667,3,3,Couples,Beach
3117,4.0,1,1,Couples,Beach
3127,4.0,1,1,Couples,Beach
3134,4.0,1,1,Family,National Park
3136,5.0,1,1,Family,Water Park
3142,5.0,1,1,Couples,Wildlife
3143,1.0,2,1,Couples,Temple
3146,4.0,2,2,Couples,Landmark
3147,4.0,1,1,Couples,Beach
3148,3.0,1,1,Couples,Beach
3150,3.6666666666666665,3,3,Couples,Landmark
3158,5.0,1,1,Couples,Beach
3159,4.0,1,1,Couples,Beach
3161,5.0,1,1,Couples,Water Park
3163,5.0,1,1,Family,Water Park
3164,5.0,1,1,Family,National Park
3165,2.0,2,2,Couples,Beach
3170,5.0,1,1,Couples,Wildlife
3174,4.0,1,1,Couples,Beach
3181,5.0,1,1,Friends,Beach
3182,5.0,1,1,Family,Water Park
3183,3.0,2,1,Couples,Beach
3185,4.0,1,1,Family,Landmark
3190,3.3333333333333335,3,3,Family,Beach
3191,3.5,6,5,Friends,Temple
3198,5.0,1,1,Family,Water Park
3199,3.0,1,1,Family,Landmark
3200,5.0,6,6,Couples,Temple
3202,4.0,1,1,Couples,Wildlife
3205,4.5,2,1,Couples,Wildlife
3208,5.0,1,1,Friends,Temple
3218,3.0,2,2,Couples,Palace
3219,5.0,1,1,Family,Water Park
3222,4.333333333333333,6,5,Couples,Beach
3235,5.0,1,1,Family,Beach
3236,3.0,1,1,Friends,Landmark
3237,4.5,2,2,Family,Beach
3238,4.0,2,2,Family,Landmark
3247,4.0,1,1,Couples,Wildlife
3249,5.0,2,2,Solo,Beach
3251,5.0,2,1,Couples,Beach
3252,4.0,1,1,Solo,Beach
3254,2.5,2,2,Couples,Beach
3255,4.0,1,1,Family,Water Park
3259,2.0,1,1,Family,Beach
3260,4.5,2,2,Family,Water Park
3265,5.0,1,1,Couples,Water Park
3270,4.0,2,1,Solo,Beach
3272,4.0,1,1,Family,Beach
3275,3.0,2,1,Family,Water Park
3282,4.5,2,2,Couples,Beach
3283,5.0,1,1,Family,Beach
3296,5.0,1,1,Couples,Water Park
3304,4.5,2,2,Family,Landmark
3307,5.0,1,1,Solo,Wildlife
3310,4.5,2,1,Couples,Wildlife
3315,4.0,1,1,Friends,Wildlife
3319,5.0,1,1,Family,Beach
3320,5.0,2,1,Couples,Wildlife
3322,4.0,1,1,Couples,Wildlife
3326,2.0,2,2,Friends,Beach
3327,4.0,1,1,Couples,Landmark
3328,4.666666666666667,3,3,Friends,Beach
3329,5.0,2,2,Family,Water Park
3332,2.0,1,1,Couples,Landmark
3334,3.0,1,1,Couples,Beach
3339,4.285714285714286,7,6,Family,Beach
3341,4.0,1,1,Family,Wildlife
3342,4.0,2,2,Friends,Beach
3345,3.0,1,1,Family,Beach
3348,4.0,1,1,Family,Water Park
3353,5.0,2,2,Couples,Waterfall
3358,3.0,1,1,Couples,Temple
3361,5.0,1,1,Couples,Water Park
3362,5.0,1,1,Couples,Temple
3363,4.0,1,1,Friends,Landmark
3367,4.0,3,2,Family,Beach
3368,5.0,1,1,Friends,Temple
3369,5.0,1,1,Family,Beach
3373,4.0,1,1,Couples,Temple
3374,3.0,1,1,Couples,Wildlife
3376,5.0,1,1,Couples,Water Park
3378,5.0,2,1,Friends,Landmark
3384,3.0,1,1,Couples,Beach
3386,3.6666666666666665,3,3,Couples,Beach
3387,4.285714285714286,7,1,Couples,Museum
3388,5.0,2,1,Couples,Water Park
3390,5.0,2,1,Family,Water Park
3401,5.0,1,1,Family,Volcano
3402,4.5,6,5,Friends,Temple
3403,4.0,1,1,Couples,Beach
3409,5.0,1,1,Family,Water Park
3413,3.0,1,1,Couples,Temple
3414,5.0,1,1,Couples,Landmark
3415,4.5,2,2,Couples,Temple
3416,5.0,1,1,Couples,Temple
3418,2.0,1,1,Couples,Wildlife
3420,5.0,1,1,Friends,Beach
3423,2.0,1,1,Couples,Beach
3425,1.0,1,1,Couples,Beach
3430,4.0,1,1,Couples,Beach
3431,4.5,2,2,Couples,Water Park
3432,3.5,2,2,Couples,Beach
3441,5.0,2,1,Solo,Wildlife
3445,5.0,1,1,Couples,Beach
3447,4.0,2,1,Family,Water Park
3448,5.0,1,1,Friends,Beach
3450,5.0,1,1,Family,Wildlife
3455,4.5,2,2,Family,Landmark
3456,3.75,4,3,Couples,Beach
3457,4.0,1,1,Family,Beach
3458,5.0,2,1,Family,Water Park
3460,2.0,1,1,Family,Temple
3461,4.0,2,2,Couples,Beach
3464,5.0,1,1,Couples,Beach
3465,5.0,1,1,Family,Water Park
3466,4.333333333333333,3,3,Family,Temple
3467,5.0,1,1,Couples,Beach
3468,5.0,2,2,Friends,Landmark
3473,4.75,4,4,Friends,Beach
3479,4.5,2,2,Couples,Water Park
3487,4.0,5,5,Couples,Beach
3488,3.0,1,1,Solo,Beach
3491,5.0,1,1,Friends,Water Park
3499,4.0,3,3,Couples,Beach
3510,4.0,1,1,Family,Landmark
3514,4.0,3,2,Friends,Beach
3517,5.0,2,2,Friends,Water Park
3520,4.0,1,1,Friends,Beach
3521,4.0,1,1,Couples,Beach
3522,5.0,2,1,Family,Water Park
3531,4.0,1,1,Family,Wildlife
3534,5.0,1,1,Couples,Temple
3541,4.0,2,1,Couples,Beach
3543,4.0,1,1,Couples,Wildlife
3545,5.0,2,2,Couples,Waterfall
3547,5.0,1,1,Friends,Street/Area
3552,4.833333333333333,12,5,Family,Water Park
3557,5.0,1,1,Solo,Landmark
3559,4.0,1,1,Couples,Beach
3564,4.0,1,1,Solo,Beach
3566,4.0,1,1,Friends,Beach
3568,5.0,2,1,Family,Water Park
3570,4.0,2,2,Family,Beach
3577,5.0,1,1,Couples,Wildlife
3583,5.0,1,1,Family,Water Park
3585,4.2,5,3,Couples,Landmark
3589,5.0,2,2,Couples,Landmark
3591,5.0,1,1,Family,Beach
3592,3.0,2,2,Couples,Beach
3594,2.5,2,2,Couples,Temple
3596,5.0,2,2,Friends,Water Park
3598,5.0,1,1,Friends,Landmark
3607,5.0,1,1,Friends,Water Park
3608,5.0,1,1,Couples,Water Park
3609,5.0,1,1,Family,Wildlife
3614,3.5,2,2,Business,Beach
3615,4.0,1,1,Family,Water Park
3616,4.0,1,1,Family,Beach
3617,4.0,1,1,Solo,Wildlife
3619,4.0,2,2,Friends,Beach
3623,3.0,1,1,Solo,Wildlife
3627,4.0,1,1,Family,Wildlife
3630,3.0,1,1,Friends,Beach
3632,4.5,4,2,Couples,Temple
3638,5.0,1,1,Couples,Beach
3643,3.6666666666666665,3,3,Couples,Temple
3648,5.0,1,1,Family,National Park
3653,4.0,1,1,Friends,Water Park
3655,5.0,1,1,Couples,Wildlife
3658,4.0,1,1,Couples,Beach
3660,5.0,2,1,Couples,Wildlife
3663,5.0,3,3,Friends,Temple
3664,4.0,1,1,Friends,Beach
3666,5.0,1,1,Couples,Landmark
3668,5.0,1,1,Couples,Wildlife
3669,4.25,4,3,Family,Water Park
3671,2.5,2,2,Family,Beach
3673,4.5,2,2,Family,Water Park
3674,3.0,1,1,Couples,Beach
3675,5.0,1,1,Friends,Beach
3677,3.0,1,1,Couples,Landmark
3679,5.0,1,1,Couples,Wildlife
3680,4.0,2,2,Couples,Waterfall
3684,4.0,1,1,Couples,Wildlife
3685,4.0,3,3,Couples,Temple
3688,5.0,1,1,Family,Wildlife
3692,5.0,1,1,Family,Wildlife
3693,3.3333333333333335,3,2,Couples,Palace
3695,4.0,2,2,Family,Beach
3697,3.5,2,2,Solo,Landmark
3698,3.5,2,2,Family,Water Park
3699,5.0,2,2,Couples,Landmark
3702,5.0,1,1,Family,Water Park
3709,5.0,1,1,Solo,Beach
3711,4.0,1,1,Family,Water Park
3712,3.0,1,1,Family,Beach
3718,4.333333333333333,3,2,Couples,Cultural Show
3719,5.0,1,1,Couples,Water Park
3721,5.0,1,1,Couples,Wildlife
3722,4.666666666666667,3,3,Couples,Landmark
3725,1.0,1,1,Friends,Wildlife
3728,5.0,1,1,Couples,Beach
3732,5.0,1,1,Solo,Beach
3735,4.0,1,1,Couples,Water Park
3736,3.5,2,2,Friends,Beach
3741,4.0,1,1,Couples,Wildlife
3744,5.0,1,1,Couples,Temple
3745,3.2,5,2,Friends,Landmark
3750,3.5,2,2,Couples,Waterfall
3752,4.0,1,1,Couples,Wildlife
3754,4.5,2,1,Family,Water Park
3756,5.0,1,1,Family,Temple
3758,4.333333333333333,3,2,Couples,Wildlife
3759,5.0,1,1,Friends,Beach
3760,5.0,1,1,Family,Water Park
3763,5.0,1,1,Couples,Water Park
3767,4.0,1,1,Friends,Beach
3768,3.5,2,2,Couples,National Park
3771,5.0,1,1,Couples,Wildlife
3773,5.0,2,1,Couples,Wildlife
3774,3.6666666666666665,3,3,Friends,Temple
3775,5.0,1,1,Solo,Landmark
3777,5.0,2,1,Family,Water Park
3783,4.5,2,2,Family,Beach
3785,3.0,1,1,Couples,Beach
3788,3.0,1,1,Couples,Beach
3793,2.0,1,1,Family,Beach
3797,4.0,2,2,Friends,Landmark
3798,4.0,1,1,Family,Temple
3802,3.5,4,4,Couples,Beach
3803,5.0,1,1,Friends,National Park
3807,3.0,2,1,Couples,Landmark
3811,1.0,2,1,Friends,Temple
3814,3.0,1,1,Friends,Water Park
3815,4.0,1,1,Solo,Temple
3816,5.0,2,1,Couples,Wildlife
3820,3.0,2,2,Family,Beach
3821,4.0,1,1,Couples,Temple
3822,5.0,1,1,Friends,Beach
3826,2.0,1,1,Friends,Wildlife
3829,4.0,1,1,Friends,Wildlife
3832,4.0,3,3,Friends,Landmark
3840,4.0,1,1,Friends,Volcano
3850,4.285714285714286,7,4,Solo,Beach
3853,2.0,1,1,Couples,Beach
3854,4.0,1,1,Family,Beach
3856,3.0,1,1,Friends,Beach
3857,3.0,1,1,Family,Landmark
3864,5.0,1,1,Family,Water Park
3875,5.0,1,1,Family,Landmark
3877,5.0,1,1,Couples,Wildlife
3885,5.0,2,1,Couples,Wildlife
3890,4.5,2,2,Couples,Landmark
3891,5.0,1,1,Family,Water Park
3896,4.0,1,1,Family,Wildlife
3897,5.0,2,2,Business,Beach
3898,5.0,1,1,Solo,Landmark
3901,5.0,1,1,Couples,Wildlife
3907,4.0,2,2,Couples,Landmark
3908,5.0,1,1,Family,Water Park
3910,4.0,1,1,Couples,Water Park
3912,4.0,4,3,Family,Temple
3919,5.0,2,1,Family,Water Park
3922,3.6666666666666665,3,2,Couples,Cultural Show
3923,4.0,1,1,Solo,Beach
3924,2.0,1,1,Couples,Beach
3928,4.666666666666667,3,3,Friends,Landmark
3936,5.0,1,1,Family,Wildlife
3937,4.0,3,2,Couples,Wildlife
3938,5.0,1,1,Couples,Wildlife
3942,5.0,1,1,Solo,Water Park
3948,5.0,1,1,Family,Beach
3949,4.0,1,1,Friends,Water Park
3951,5.0,1,1,Couples,Wildlife
3954,4.0,1,1,Friends,Wildlife
3955,5.0,1,1,Family,Beach
3957,4.0,1,1,Family,Temple
3958,4.0,1,1,Couples,Landmark
3961,4.0,1,1,Family,Beach
3963,4.333333333333333,3,3,Family,Beach
3965,5.0,1,1,Couples,Water Park
3967,4.0,1,1,Solo,Wildlife
3968,5.0,2,2,Friends,Temple
3973,2.0,2,1,Couples,Beach
3983,3.0,1,1,Solo,Landmark
3984,5.0,1,1,Family,Wildlife
3993,2.5,2,2,Couples,Beach
3996,4.0,1,1,Couples,Beach
4003,4.5,2,2,Family,Beach
4015,4.0,1,1,Family,Wildlife
4025,4.125,8,3,Family,Water Park
4033,4.0,1,1,Couples,Water Park
4034,4.8,15,7,Solo,Beach
4041,5.0,1,1,Friends,Waterfall
4043,4.0,1,1,Couples,Wildlife
4047,4.0,2,2,Couples,Landmark
4050,4.0,1,1,Family,Beach
4051,4.75,4,4,Solo,Beach
4053,4.0,2,2,Couples,Beach
4054,4.5,2,1,Couples,Wildlife
4055,4.0,1,1,Friends,Beach
4059,5.0,1,1,Friends,Water Park
4061,3.5,2,2,Couples,Beach
4063,4.0,2,2,Couples,Beach
4065,5.0,3,3,Couples,Landmark
4068,3.6666666666666665,3,1,Solo,Beach
4071,1.0,1,1,Couples,Beach
4072,1.0,1,1,Friends,Landmark
4081,3.0,1,1,Couples,Wildlife
4082,5.0,1,1,Couples,Beach
4084,5.0,2,2,Couples,Temple
4086,3.0,1,1,Friends,Temple
4091,4.0,1,1,Friends,Landmark
4095,5.0,1,1,Family,Water Park
4098,5.0,1,1,Family,Water Park
4099,3.0,1,1,Solo,Beach
4100,5.0,1,1,Couples,Temple
4103,3.0,1,1,Couples,Beach
4104,5.0,1,1,Couples,Waterfall
4105,4.8,5,3,Family,Water Park
4107,2.0,2,2,Couples,Beach
4108,4.0,1,1,Friends,Wildlife
4110,2.0,1,1,Couples,Beach
4113,4.5,2,2,Family,Landmark
4117,4.0,3,3,Couples,Landmark
4118,5.0,1,1,Couples,Wildlife
4119,3.5,2,2,Friends,National Park
4120,5.0,1,1,Family,Water Park
4123,5.0,1,1,Friends,Wildlife
4128,5.0,1,1,Solo,Wildlife
4134,5.0,1,1,Couples,Wildlife
4135,2.0,1,1,Couples,Beach
4143,5.0,1,1,Family,Wildlife
4146,4.0,1,1,Couples,Beach
4147,4.0,1,1,Couples,Wildlife
4153,4.0,3,3,Friends,Temple
4159,1.0,1,1,Family,Wildlife
4162,5.0,1,1,Couples,Wildlife
4167,4.0,1,1,Couples,Wildlife
4171,5.0,2,2,Couples,Beach
4179,4.0,1,1,Family,Wildlife
4180,2.0,1,1,Business,Waterfall
4182,4.0,1,1,Friends,Landmark
4189,5.0,3,2,Couples,Wildlife
4191,4.0,1,1,Friends,Wildlife
4195,5.0,1,1,Friends,Water Park
4196,5.0,1,1,Couples,Wildlife
4198,4.5,2,2,Couples,National Park
4199,4.0,2,2,Couples,Beach
4203,5.0,1,1,Couples,Beach
4204,5.0,1,1,Family,Water Park
4205,5.0,1,1,Family,Water Park
4206,4.5,2,1,Couples,Water Park
4217,4.0,3,2,Family,Wildlife
4218,4.0,1,1,Friends,Wildlife
4222,3.0,1,1,Solo,Beach
4231,4.0,1,1,Friends,Water Park
4235,3.0,1,1,Couples,Temple
4241,5.0,2,2,Couples,Landmark
4247,5.0,1,1,Couples,Wildlife
4254,5.0,1,1,Solo,Beach
4255,5.0,1,1,Couples,Wildlife
4258,3.5,2,2,Couples,Landmark
4259,4.0,1,1,Solo,Wildlife
4260,5.0,2,2,Couples,Landmark
4261,4.0,1,1,Couples,Wildlife
4262,5.0,1,1,Family,Wildlife
4263,5.0,2,1,Family,Beach
4273,2.0,1,1,Couples,Wildlife
4274,5.0,2,2,Family,Landmark
4275,5.0,2,2,Family,Temple
4276,4.0,1,1,Couples,Beach
4277,3.5,2,2,Family,Temple
4278,4.5,2,2,Couples,Beach
4282,5.0,1,1,Couples,Wildlife
4283,5.0,2,2,Friends,Landmark
4284,4.666666666666667,3,3,Solo,Landmark
4295,5.0,1,1,Family,Landmark
4296,4.5,2,2,Family,Water Park
4297,4.0,1,1,Couples,Wildlife
4299,4.0,1,1,Family,Wildlife
4305,4.0,1,1,Friends,Temple
4307,4.0,1,1,Family,Water Park
4309,5.0,1,1,Couples,Water Park
4311,5.0,1,1,Friends,Beach
4317,4.0,1,1,Friends,Waterfall
4318,3.0,1,1,Couples,Beach
4319,4.0,1,1,Couples,Landmark
4322,5.0,2,2,Couples,Waterfall
4323,4.0,1,1,Friends,Landmark
4324,2.6666666666666665,3,1,Family,Wildlife
4326,5.0,1,1,Family,Water Park
4331,4.0,1,1,Family,Beach
4337,5.0,1,1,Couples,Temple
4339,5.0,3,3,Couples,Temple
4340,4.0,1,1,Family,Beach
4344,5.0,1,1,Family,Water Park
4349,5.0,1,1,Family,Landmark
4350,4.0,3,3,Couples,Landmark
4357,3.0,2,2,Family,Beach
4362,4.0,1,1,Couples,Wildlife
4366,5.0,2,1,Couples,Wildlife
4367,3.0,1,1,Friends,Beach
4368,3.5,2,2,Couples,Waterfall
4371,4.5,4,1,Solo,Wildlife
4372,5.0,1,1,Family,Wildlife
4373,3.0,4,4,Family,Landmark
4375,5.0,1,1,Family,Water Park
4376,3.3333333333333335,3,3,Family,Landmark
4377,4.5,2,2,Couples,Temple
4378,4.0,1,1,Couples,Beach
4382,5.0,1,1,Family,Landmark
4388,4.0,1,1,Family,Temple
4390,3.2857142857142856,7,5,Couples,Beach
4391,3.0,1,1,Business,Beach
4397,5.0,1,1,Friends,Wildlife
4398,3.5,2,2,Family,Beach
4401,4.0,1,1,Couples,Beach
4410,4.666666666666667,3,3,Friends,Temple
4422,5.0,1,1,Couples,Wildlife
4423,5.0,1,1,Couples,Water Park
